"status_id","screen_name","created_at","text"
"1296736843916955648","Otranso2",2020-08-21 09:12:10,"이낙연, 2차 재난지원금 논의에 ""정부와 상의해봐야""https://t.co/7XYmGxzEpt"
"1294641199777632256","Otranso2",2020-08-15 14:24:49,"이낙연 ""김구의 꿈 이룰 것"" 김부겸 ""판문점선언 비준 추진""https://t.co/ka30KuqF45"
"1295264102093172736","Otranso2",2020-08-17 07:40:01,"이낙연 ""독재시대 이어받은 자들이 지금을 독재라 불러""(종합)https://t.co/dOVG1m3B7K"
"1294826272300793857","Otranso2",2020-08-16 02:40:14,"이낙연 ""전광훈 보석취소 검토해야…불법행위자 엄정 처벌""https://t.co/MO5MUpyMhZ"
"1294137207121297409","Otranso2",2020-08-14 05:02:08,"""차기선호도 이재명 19% 이낙연 17%…첫 역전""(종합)https://t.co/nLZgiTmqI4"
"1296653141652336640","Otranso2",2020-08-21 03:39:34,"이낙연 ‘민주당 당대표 선호도’ 압도적 1위 https://t.co/MVW3L3usy2"
"1294137540815933440","Otranso2",2020-08-14 05:03:28,"이낙연, 차기대권 선호도 역전에 ""민심은 늘 움직여""https://t.co/KdAgE1NU6l"
"1294296980366036993","Otranso2",2020-08-14 15:37:01,"이낙연, 코로나 확산 조짐에 ""집회 해산 불응하면 단호 대처""https://t.co/4QPOsDUZHM"
"1293890236091494400","Otranso2",2020-08-13 12:40:46,"이낙연, 지지율 역전에 ""실망쌓인 결과…기풍쇄신해야""(종합)https://t.co/zxqUYtGtNF"
"1295901293450416130","Otranso2",2020-08-19 01:51:59,"[2보] 이낙연, 코로나19 검사 '음성'…정치권 일단 안도https://t.co/82so0huH2u"
"1295724967481532418","Otranso2",2020-08-18 14:11:20,"이낙연, 세번째 ‘코로나 자택대기’ “확진자 접촉은 없었지만···” https://t.co/lqBDKoTKfO"
"1296735317345447939","rahyangsoo",2020-08-21 09:06:06,"@sws060700 @kangto2016 미친사람아니요? 코로나에 원국민들 걱정이 많은데
제대로 하는 행동인데 님이 오히려 전광훈과 
다른점이 없군요 혹시 똥 이천파입니까?
나도 이낙연 후보 지지하는데 공연히 이낙연 지지 
숨기세요 되는일도 똥 이천파때문에
불이익받을까  걱정되네요"
"1296734281021104129","hyoker3690",2020-08-21 09:01:59,"쓸데없는 소리~
이해찬이 가고 이낙연이 당대표되면 정부와 보조를 잘 맞출 것이다.
홍남기가 알아서 잘 하고 있잖은가. [민주당 일부에서도 2차 재난지원금 ‘솔솔’···가능할까...] https://t.co/Kie5inpKVM"
"1295743840427454464","hyoker3690",2020-08-18 15:26:19,"미친 방송아닌가. 당장 문닫아라. [이낙연, 확진자가 쓴 마이크 사용…“검사 결과 나올 때...] https://t.co/Q45UwDOcR5"
"1294285873027014656","hyoker3690",2020-08-14 14:52:53,"안철수 시즌2라~~~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ [‘이낙연 대세론’ 흔들…이재명, 여권 추락 속 홀로 날...] https://t.co/m3sPEHDwNW"
"1294154164272939009","hyoker3690",2020-08-14 06:09:31,"조작미터도 모자라 갤럽까지 제대로 미쳤군.
대통령과 당 지지율이 떨어졌는데
이재명만 오른 이유가 뭔가.
조작이 아닌가? [이재명 19%-이낙연 17%…차기 정치인선호도 역전] https://t.co/gpOG8VfIJs"
"1296101247611572224","hyoker3690",2020-08-19 15:06:32,"집권당 대표가 부재하는 일은 없어야겠죠.
당연히 비대위 체제로 가야 합니다. [이낙연, 코로나19 '음성'에도 2주 자가격리··· 8...] https://t.co/uXi673fNKd"
"1295364061442449409","hyoker3690",2020-08-17 14:17:13,"전광훈이 보수라면 나방이 새인 게지.
그 어떤 정권보다 정통 보수 정권인 문재인 정부에 보수타령이라니...
이제 곧 이낙연 체제의 집권당이 갖춰지면 중 [선 긋기도, 대응 안 하기도…통합당 ‘전광훈 딜레마’] https://t.co/IFeVgwRTPD"
"1295631792804790279","hyoker3690",2020-08-18 08:01:05,"종인할매요 이낙연은 이해찬이 아닙니다.
만만히 보다간 큰 코 다칠겁니데이. 조심하소~ㅋㅋㅋㅋㅋ [DJ 추도식에서 각 세운 이낙연·김종인···“절제된 권...] https://t.co/MX8RNJLYcz"
"1296732435158151168","o_happyday_365",2020-08-21 08:54:39,"@nylee21 이낙연 의윈님 항상 감사드립니다 ~<U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F>"
"1296298333351288832","ycgjke",2020-08-20 04:09:41,"@znyeo 오랄하지마 이낙연아 라니..."
"1296730795126616064","ycgjke",2020-08-21 08:48:08,"@ZZzZaZZzZi 네 이낙연님 ㅋㅋ"
"1295976774992453633","qarkosori",2020-08-19 06:51:55,"@patriamea 버르장머리 고치려면 30억은 해야합니다, 장관님.
하나 하나 해결해 나가시는 모습 응원합니다.
아무조록 장관님과 가족분들 경호에 힘을 써주세요.
무엇보다 건강이 최고 입니다.
이낙연 총리님도 우연 일까요? 음성 나왔으니 다행 이지만 아찔 했습니다.
늘 함께 하겠습니다."
"1295366681905098753","qarkosori",2020-08-17 14:27:38,"@JANGTOPIA 한시라도 빨리 이낙연의원님이 당대표 되시어 문프정부 힘실어 주시길...
능력없는 총리는 늘 제3자 입장으로 브리핑 하고 앉아있으니 국민들 마음에 와 닿질 않아요.
도통령과 같이 입으로 일을 다 하니...어~휴~ 
문프만 힘드시겠네."
"1296730518554198016","qarkosori",2020-08-21 08:47:02,"@patriamea 대통령님 잠을 못 주무셔서 또 부으셨네.
세계적으로 존경 받으시는 성군 대통령님을 검찰, 사법부, 언론, 종교, 정치권들이 가만 두시질 않네.
윤석열 이놈은 이럴땐 압수수색 안하고 어디에 쳐박혀 있는겨.
문프, 조국장관님,이낙연의원님 세분 정말 건강하세요."
"1295744679791583233","qarkosori",2020-08-18 15:29:40,"@nylee_office 4.15총선 후 당대표 염병해찬이 물러 나고 이낙연 의원님 당대표 였으면 지금 쯤 더민주 지지율 상승하고 문프 국정운영 잘 하시고 국민들은 살기 좋았을텐데 능력없는 ㅅㄲ가 권력욕만 쌓여 나라에 큰 해를 끼치네.
김명수, 사법 개혁 후퇴시킨 책임 반드시 물으셔야 합니다."
"1295688886400610304","qarkosori",2020-08-18 11:47:57,"@nylee_office 박주민 찢계로, 세월호 팔아 국회의원 되고  이시국에 얼굴 시술한 놈에 충성하며, 이낙연의원님 팔며 교묘히  재난기금 선동하는 사악한 정치꾼 모습보니 아이들 생각에 가슴이 먹먹해 옵니다.
민주당 개판 만들어 놓고 책광고하는 썩을대로 썩은 xxx.
당대표 꼭 당선 되시길.."
"1295893546805768192","qarkosori",2020-08-19 01:21:12,"@asuraSoo 감사, 감사, 감사.
이낙연 총리님 응원합니다."
"1295891990794518528","qarkosori",2020-08-19 01:15:01,"@timetime78 난 일부러 이낙연의원님께 한 테러라고 본다."
"1296659184914583552","qarkosori",2020-08-21 04:03:35,"@patriamea 잘 하셨습니다.
문프, 이낙연, 조국 이 세분 아프지 마시고 건강하세요. 
국민과 나라의 희망이십니다.
♥♥♥♥♥♥♥
#문을_여니_조국이_보인다"
"1294155716987502592","kim42214500",2020-08-14 06:15:41,"이낙연, 대권지지율 역전에 ""국민 실망 내게도 해당""(종합)https://t.co/yvDev5XOve"
"1295895524923457536","kim42214500",2020-08-19 01:29:04,"[2보] 이낙연, 코로나19 검사 '음성'…정치권 일단 안도https://t.co/QPLZuzyjSz"
"1295814839936245760","kim42214500",2020-08-18 20:08:27,"이낙연 ＂방송 출연자 확진으로 코로나19 검사...일정 중단＂ (출처 : YTN | 네이버 뉴스) https://t.co/4fp63UfF76"
"1295814043354112000","kim42214500",2020-08-18 20:05:17,"이낙연 코로나 검사에 국회 비상…민주 “최고위 오후 1시로 순연” : 동아닷컴 https://t.co/aMYKedMxKT"
"1296730075547578369","kim42214500",2020-08-21 08:45:16,"이낙연, 2차 재난지원금 논의에 ""정부와 상의해봐야""https://t.co/QqZo8vWf2O"
"1295812663688142848","kim42214500",2020-08-18 19:59:48,"이낙연, 세번째 ‘코로나 자택대기’ “확진자 접촉은 없었지만···” https://t.co/ThVFPY8o3O"
"1295813240656601088","kim42214500",2020-08-18 20:02:06,"코로나 재확산에 정치권 초비상… 이낙연도 검사받아 https://t.co/nOMWOxsMr7"
"1296622875223285761","kim42214500",2020-08-21 01:39:18,"與 당권주자 선호도…이낙연 48%, 김부겸 15%, 박주민 8%[갤럽]https://t.co/xm8tVixsqS"
"1296724387765219328","peach99984094",2020-08-21 08:22:40,"@Hb76069142 @bigttoria 이 시국에 민주당은 전당대회 하고! 국민은 외출자제하고!
민주당 전당대회 강행…김부겸측 ＂이낙연 쫓을 기회 사라졌다＂ (출처 : 중앙일보 | 네이버 뉴스) https://t.co/pGOu4l7Sh9"
"1296722588303990786","peach99984094",2020-08-21 08:15:31,"이 시국에 민주당은 전당대회 하고! 국민은 외출자제하고!
민주당 전당대회 강행…김부겸측 ＂이낙연 쫓을 기회 사라졌다＂ (출처 : 중앙일보 | 네이버 뉴스) https://t.co/pGOu4l7Sh9"
"1295137027747221504","Theromance_Kate",2020-08-16 23:15:04,"이낙연의원 당대표후보는
어찌 그리 내맘에 꼭드는 말만 하시는지.
#당대표는이낙연"
"1296722586055790593","Theromance_Kate",2020-08-21 08:15:31,"아..  
난 이낙연당대표와 김종민 최고위원만 확정이고 잘모르겠음."
"1296710158525984768","Theromance_Kate",2020-08-21 07:26:08,"난 이낙연의원님이 아직도 총리님같아.
워딩도 글쿠.
#지금이낙연 #이낙연당대표 #1번이낙연"
"1295865375930740736","Sunny38251",2020-08-18 23:29:16,"제발
제발 이낙연의원님 아무 일 없길 바랍니다
아무 일 없이 음성판정 받으시길 바랍니다 <U+0001F64F>"
"1296722413170827264","Sunny38251",2020-08-21 08:14:49,"이럴시간에 민주당 워크숍간거랑 이낙연의원 자가격리기간 단축시키려 했던거랑 니가 90년대생들 데려다가 번개하려고 한거나 반성해 https://t.co/P8sz07qNCJ"
"1296713787374886913","Sunny38251",2020-08-21 07:40:33,"@yoeman6310 이러지말고 당에서 워크숍가는건 왜 안말리셨어요? 수도권 코로나 확산되는 상황에서 90년대생 당원들이랑 번개한다고 하던게 누구죠? 자가격리기간인 이낙연후보 연설해야한다면서 자가격리기간 단축시키려 한게 어느당이죠? 본인들 방역수칙이나 돌아보고 말하시죠?"
"1296442162633150465","Sunny38251",2020-08-20 13:41:12,"@nylee21 하... 이렇게 강한모습을 보여주는 의원님이 계셔서 너무 좋고, 이런 든든한 분이 우리의 당대표가 되실걸 생각하니 너무 벅찹니다<U+0001F499>
어대연! (어차피 당대표는 이낙연)"
"1294092935877652480","Sunny38251",2020-08-14 02:06:13,"@yonhaptweet SNS로 폭우막는 이재명이랑 수해현장 가서 구슬땀 흘리는 이낙연
당연히 이낙연 아닌가?
전 고추점자리가 싫어요"
"1294082340696649728","Sunny38251",2020-08-14 01:24:07,"얘쟤먱 얘 10먱얘 뱨섀쟨얜~~~
존나 애잔보스
이낙연 의원님이 정신 나온다는게 느그 발작버튼일줄이야^^ㅗ https://t.co/GRO8RF1WlV"
"1293720833609719808","Sunny38251",2020-08-13 01:27:37,"@nylee21 어대연!!!
어차피 당대표는 이낙연 <U+0001F499><U+0001F499><U+0001F499><U+0001F499>"
"1296099848286961670","ahnmj1277",2020-08-19 15:00:58,"이낙연총리님 자가격리하시면서 차라리 안전하게 온라인 선거운동 하시는게 나을지도란 생각까지 드네.....

당소자 미친놈들이 하도 많아서...."
"1296721647928373248","ahnmj1277",2020-08-21 08:11:47,"아.. 하루라도 빨리 이낙연총리님이 당대표인 민주당이 보고싶다...."
"1295666638981754885","ahnmj1277",2020-08-18 10:19:33,"다들 이낙연총리때를 그리워하네....
모든 재난재해를 손발걷어부치고 책임감있게 잘 했는데...
지금 정세균보고... 어떻게 이름도 하필 세균이냐고.. 이랬다저랬다.. 첨부터 제대로 진중하게 했어야지 장난하냐고..."
"1293869094526099456","stress_cyren",2020-08-13 11:16:45,"진짜 일어나지 않은 미래 걱정하기 궁예질하기를 해야 할 때가 너무 많아서 정치에 관심가지면 스트레스가 느나보다...
특히나 이낙연이 당대표 되면 평등법 계속 눈치보다가 인권위에 총질하는 꼬라지까지 나올 거 같아서 걱정이다..."
"1296249807263031301","stress_cyren",2020-08-20 00:56:51,"최대한 비대위 안 만들려고 하는 건 이해가는데 이낙연 그럼 격리장소에서 영상통화로 토론회하고 온라인으로 전당대회하고 이러려나???"
"1295348870294040578","stress_cyren",2020-08-17 13:16:51,"@lLbiFKlW4BZMXbO 좀 동감해요 진짜 대통령에 필요한 능력이랑 국무총리에 필요한 느낌이 아예 다른 느낌...
해찬들 스타일이거나 아님 정세균 김진표 이낙연 스타일이거나.."
"1293870208621240320","stress_cyren",2020-08-13 11:21:11,"그래도 안철수가 닝구들 다 끌고 나간 덕에
추미애 이해찬 지도부였던 덕에 성소수자 주제에서 적어도 뒤로 물러나는 모습은 안 보였다고 생각한다
근데 이낙연이 당대표가 되면?? 상상도 하기 싫다"
"1296721493959688193","stress_cyren",2020-08-21 08:11:10,"이낙연은 지금 의사 파업에 어떤 입장인지 좀 찾아봐야겠다 아들이..."
"1294848379197898752","stress_cyren",2020-08-16 04:08:05,"이재명 지지자건 이낙연 지지자건
문재인이 뭐 물렀느니 어쩌니"
"1293780950443122688","stress_cyren",2020-08-13 05:26:30,"이낙연은 회피형
이재명은 뻥카형"
"1293780060097269760","stress_cyren",2020-08-13 05:22:58,"이낙연 지지자들은 어느새 20대 국회 상황까지 다 까먹어버린 거 같다"
"1294192223785893891","stress_cyren",2020-08-14 08:40:45,"@latte_hazelnut 그 부분은 그렇게 느낄 수 있다고 생각해요... 직접 소통 강화 공약을 돋보이게 하기 위해 먼저 사과를 한 격인데 좀만 삐끗하면 최씨 방식이 될 수 있다 생각해요
아 그리거 김-이라고 해서 첨에 김부겸 이낙연인가 했네요 <U+0001F923><U+0001F923>"
"1296721373071437826","akak1822",2020-08-21 08:10:41,"@Timesegment 유튜브 올렸는데요
결론은
안철수대표가 
이재명대 안철수
이낙연대 안철수
그런대도 이긴다고요 ㅎ"
"1294475100528336897","akak1822",2020-08-15 03:24:48,"광주전남민들 이제 어쩌냐
이낙연 뚝뚝뚝
어차피 뚝 할줄 알았지만 그 시각이
너무 빨리왔어 문조빠들 고민되겠네 이러다 갈길 잃은 호남
친노문조부역자들 어디로 갈꺼나?
이재멍은 아닌데 ㅎㅎㅎ"
"1295762566916923392","siquessi",2020-08-18 16:40:44,"모레 아들 수술이라 내일 입원인데 아들 걱정 안하고 이낙연 의원님 걱정만 한가득.
제발요~~"
"1296098268775030784","siquessi",2020-08-19 14:54:42,"@nylee21 의원님 응원합니다. #지금_이낙연"
"1295984159635025921","siquessi",2020-08-19 07:21:16,"이낙연 의원님 음성판정 정말 다행이다.
의원님 제가 내일 아들 편도제거 수술 앞두고 아들 걱정보다 의원님 걱정을 더 했답니다. 
항상 안전에 신경 써 주세요.
우리 당원들에겐 지금 이낙연이 필요 하답니다.
#지금_이낙연"
"1295594057155014657","siquessi",2020-08-18 05:31:08,"정세균보고 일 잘 하고 있는데 깐다고 문프 지지자가 아니래.
아 씨퐁.
자기들이 깔 땐 이낙연 총리가 일 못 해서 자기 정치질 한다고 까더니 찬빠들 그땐 단체로 우주여행 다녀왔냐?
어디다가 비교질이야?"
"1296720181440331776","siquessi",2020-08-21 08:05:57,"나 뜬금 tmi하나 하자면 이낙연 총리님 취임 조기때 총리님 튓에 답멘 단 거 뉴스에 나왔음.
정확한 내용은 기억 안 남. ㅋㅋ
우리 왕수님 있었으면 찾아서 딱 보여 줄텐데 ㅠㅠ"
"1294287382808690689","siquessi",2020-08-14 14:58:53,"이해찬이 백년정당 기틀을 마련했다던 찬빠는 지지율 역전보고 뭔 생각을 했을까?
다같이 문재인 대선후보 응원하던 때에 만나 미통당도 아닌 이해찬 대표때 ㄹㅇㄷ 운운하며 누구보다 힘빼기에 앞장서는 그 분을 보고도 최고란 소리가 나올까? 지금 이낙연 흔들기가 문댚시절"
"1294828055437774849","haiarm",2020-08-16 02:47:19,"[중앙일보]
”전광훈, 교인 건강 안중에 없어” 이낙연, 檢에 보석 취소 촉구했다
~  이낙연이가 검찰에 보석 취소 요구?
권력자 맘대로 진짜로 검찰을 좌지우지하네요?
https://t.co/CTvBGprwGc"
"1296719697799311360","haiarm",2020-08-21 08:04:02,"文대통령 ˝조직적 방해, 필요시 구속하라˝ 
이낙연은 검찰에 전목사 보석취소요구,
문재인이는 구속하라‥‥
~  이나라는 권력자가 특정인 사법처리까지 지시하네요?
이것 민주주의 3권분립 맞소???
 - 조선일보 &gt; SeeSun &gt; IssuePhoto https://t.co/iiCwUJHgOs"
"1296620290479333382","haiarm",2020-08-21 01:29:01,""" ´자가격리´ 이낙연 ˝인내의 한계 넘은 전광훈 엄단해야˝ ""
~  전광훈 엄단?
전광훈만 엄단하면 뭣하나? 광화문에 운집한 수 십만 국민, 아니 절대다수 국민들이 전광훈인데‥‥모두 잡아 엄단하시지요·
  - 조선일보 &gt; 정치 &gt; 정치 일반 https://t.co/efANXmFPry"
"1296716578839437312","economic_focus",2020-08-21 07:51:38,"강력해진 이낙연 ""전광훈, 더는 좌시 못해...수사 당국에 엄단 촉구""
#이낙연 #전광훈
https://t.co/O6yZ7TO1An"
"1294186200811495424","economic_focus",2020-08-14 08:16:49,"정치권 화두는 '지지율 희비'···여권 중진들 ""부동산 정책 영향, 딛고 일어서야""
#이재명 #이낙연 #박주민 #더불어민주당
https://t.co/Ucqa5nxBoU"
"1296003984927252481","economic_focus",2020-08-19 08:40:03,"이낙연 의원 코로나19 '음성 판정'...활동 재개 검토
#이낙연
https://t.co/peKfDW8unV"
"1294429787990003714","imhyunsuk1",2020-08-15 00:24:45,"김남국 왜 찢빠라고 적격 당하니 기겁을 하냐는 김남국 호남 사람이거든 호남에서 이낙연 제끼고 찢재명 똥꼬 빠는 줄 알면 아마 고향땅 밟기 힘들것임"
"1293902069217112064","imhyunsuk1",2020-08-13 13:27:47,"이낙연총리 점점 멘트가 명확하고 강해지내 너무 좋음"
"1294958524481433600","imhyunsuk1",2020-08-16 11:25:46,"어제 mbc 여론조사 

이낙연22.8% 찢재명21.4%

민주당 지지층 이낙연 44.1% 찢재명34%
무당층 이낙연10.5%  찢재명18.3%

찢재명의 핵심 지지층은 민주당밖에 있음"
"1296446336884244481","imhyunsuk1",2020-08-20 13:57:48,"김남국 ""이낙연 의원은 (현안에 대해) 신중한 태도를 보이고 있지만, 이재명 경기도지사는 사이다 같은 얘기를 하다 보니까 지지율이 올라가는 것 같다 많은 유권자들이 문제해결 능력과 확실하게 가르마를 타주는 리더십을 원한다""

이래도 찢빠가 아니라구?  당당하게 찢밍아웃하고 정치해"
"1294140899706904576","imhyunsuk1",2020-08-14 05:16:49,"민주당 권리당원 비율

호남29%(인구500만) 경기20% 서울20%

갤럽

호남 
이낙연 7월43% 8월45%   유보층 30%대
찢재명 7월14% 8월17%

찢재명 지난 대선경선에서 호남에서 20%가까이 득표함 여론조사는지난번 보다 못함 이낙연은 문프 안희정 표를 합친 80%전후 득표 예상

찢재명은 호남이 통곡벽"
"1294135185336754176","imhyunsuk1",2020-08-14 04:54:06,"갤럽 

7월 차기지도자 선호도
대구경북
이낙연 16%  찢재명2%

미통당
이낙연8%  찢재명5% 

8월 차기지도자 선호도
대구경북
이낙연 7%  찢재명15%

미통당
이낙연3%  찢재명10%

찢재명의 지지율 상승요인은 미통당 지지자들의 역선택으로 대구경북지지율 대폭상승 주요원인"
"1294115957808328706","imhyunsuk1",2020-08-14 03:37:42,"갤럽 

더불어민주당 지지층 
이낙연 37%  이재명28%

통합당 지지층
이낙연3%  찢재명10%

정의당지지층
이낙연17%  찢재명33%

무당층
이낙연7%  찢재명13%

호남
이낙연45%  찢재명17%

부울경
이낙연18%   찢재명13%"
"1296715016435953664","imhyunsuk1",2020-08-21 07:45:26,"찢재명 찢어준 생각이 관철되는 방식 이낙연후보가 당대표가 되면 이런 비선에서 당 지도부를 움직이는 개같은 일을 없애야 함 박주민은 찢재명의 투표함에 불과함 사회적거리두기 3단계가 들어가고 이후에 여부를 판단해도 늦지 않 왜 이리 설레발을 치는건지 속이 빤이 보임 https://t.co/UL4Iwz77ZB"
"1296629084219256839","imhyunsuk1",2020-08-21 02:03:58,"갤럽 여론조사 ""민주당 지지층 이낙연 후보가 71%로 독보적 지지를 받았고, 김부겸 후보와 박주민 후보는 각각 10% 내외로 비슷하다"""
"1294146537556029440","imhyunsuk1",2020-08-14 05:39:13,"호남이 이낙연총리 45~50% 사이에서 지지하는건 김대중 대통령때 지지 패턴과 비슷함 노골적인 지지가 역풍을 초래한다는 학습효과 때문에 여론조사와 실제득표가(20%가량) 갭이 있음 97년 DJ 실제 호남 평균득표율 95%였음 이낙연이 실제 경선에 들어가면 호남은 7~80% 수준의 지지 예상할 수 있음"
"1296712962711797761","kinoyool",2020-08-21 07:37:16,"@sk0926 참으로 민의를 모르시네요...이낙연 전총리님이 왜 대선 1위후보가 되었는지 생각해보세요. 그 자리 있다고 모두 인지도 올라가는것 아녀요...국민들은 다 알아요"
"1294808179155415041","rok_accp",2020-08-16 01:28:20,"@jangjo3016 이 것도 틀렸다... 대통령 지지율 50% 상회 ... 이낙연 의원 30%중반이다... 다 물어봐 미장원 가서... 동네 아줌마나님들 열중 7-~8은 이낙연이야.. 재밍이? 마누라가 인상이 망상이래 ㅋ"
"1296712250800005121","rok_accp",2020-08-21 07:34:26,"@bluemania2022 확장성? 부울경 이낙연 42%, 부겸 18% 
부겸아 ... 코로나당이니?"
"1296710895737769984","k__ceaser",2020-08-21 07:29:03,"@muncan76 아. 이낙연 의원 자가격리 했었죠~ ㅎㅎ"
"1293918438662914049","asd1141df1",2020-08-13 14:32:50,"내일 정치신세계에 이낙연 의원님께서 출연하신다니 감동이네요.<U+0001F62D> 정치신세계가 유튜브로 진출한 건 정말 신의 한수였다는 생각이 듭니다.<U+0001F60A>"
"1296710879556247552","asd1141df1",2020-08-21 07:29:00,"강남 한복판 그 비싼 땅에 성같은 건물을 지을 수 있을 정도로 자금력 있는 게 바로 개신교 교회들이죠. 진짜 종교인 과세만 제대로 되면 문재인 대통령님은 물론, 차기 대통령님이 될 이낙연 의원님께도 큰 도움이 되겠네요. 이거 탐나는 걸요.<U+0001F603><U+0001F60D>"
"1295365585027571713","asd1141df1",2020-08-17 14:23:16,"문재인 대통령님과 이낙연 의원님께서 이번 참사에 대해 강도높게 비판을 하시는 거 보면서 마음이 참 든든하네요. 매번 두 분께 유약하다, 답답하다 했던 사람들은 일말의 양심이 있다면 입 좀 다물었으면 좋겠네요.<U+0001F602>"
"1296072417379418113","AcZykp6fkzG3D9K",2020-08-19 13:11:58,"@melisa8610 @leeimage @blueblu79363717 이낙연 의원님
음성 덕분이예요  ~^^"
"1295028953518809089","AcZykp6fkzG3D9K",2020-08-16 16:05:37,"@nylee21 당연한  조치입니다
당장 체포 구금해서
영원히 나오지 못하게
해야합니다
사회 악입니다
정부와 질본 의료진들
또한 시책에 협력하며
코바를 이겨 내고자 했던
국민들이 다시 격게 될
고통을 생각하면 치가 떨립니다
이낙연 의원님
감사합니다  
건강하십시요~~~~~!^^"
"1296710367402328065","AcZykp6fkzG3D9K",2020-08-21 07:26:57,"@nylee21 정말  안타까운 일입니다
다 잡혀가는가 했는데
복병을 만났군요
어긋난 사람들의 어리석은
행동으로 나라가
휘청거립니다
부디 당대표 되셔서
정부와 함께 하는 여당의
기강을 바로 세워주시길 간절히 바랍니다
이낙연의원님도
건강하십시요~^♡^"
"1295863416817475584","AcZykp6fkzG3D9K",2020-08-18 23:21:29,"@moonbrilliant2_ 이낙연의원님
별탈 없으시리라
믿어봅니다 
나라위해 봉사하시고자
불철주야 뛰시는 분을
하늘이 돕겠지요"
