"status_id","screen_name","created_at","text"
"1294677339117203456","someday0912",2020-08-15 16:48:26,"민주당 지지층은 이낙연 의원을..
통합당에 마땅한 후보가 없어 역선택을 하는 통합당지지층과 그외 소수 야당지지층은 이재명지사를..
이재명은 선택의 기로에 서있다. 대선후보가 못되도 민주당에 남는냐? 대선후보가 되기위해서 통합당을 가느냐? 팝콘각이네요. https://t.co/CzAEczMR2K"
"1294963809220665347","someday0912",2020-08-16 11:46:46,"찢지지자들 이상한 생각안드나?원래 이런 사이다발언은 이재명의 전매특헌데.어라?이슈몰이 좋아하는 관종이 쥐죽은듯이 조용하네?왜냐면, 지금 이재명 지지율이 미통당과 극우세력의 역선택으로 상승중이거던..이순간에 이낙연의원님처럼 말하라고 푸쉬좀 해봐라.지지율 푸욱 꺼질까 안절부절 못할걸? https://t.co/D5xIYaJTpS"
"1294131602348371968","someday0912",2020-08-14 04:39:52,"@prettybat @longforjustice 맞네요. 이때는 투표날 전 마지막 여론 조사 결과여서 진짜 심장쫄였던 기억이 있네요. 이재명 역전극도, 보름후 이낙연의원님 당대표 선출 전까지는 계속 유지 될거라 봅니다."
"1295634539503448068","someday0912",2020-08-18 08:12:00,"@lsh4u 전 민주당이 통합당같은 짓만하면서, 이낙연의원님 버리고, 되먹지도 못한 이재명을 차기후보로 내놓는다면, 세분 대통령님의 정신만 가슴에 새기고, 가차없이 민주당 버릴겁니다.적폐교회에 하나님의 뜻이 없다면 사이비교회이듯,  적폐민주당에 세분대통령의 뜻이 없다면 사이비민주당일 뿐이니까요!"
"1294119073316397057","YTN24",2020-08-14 03:50:05,"'차기 대통령 선호도' 이재명, 이낙연 역전...첫 1위https://t.co/BJjyh22Aeh"
"1294091395565670400","YTN24",2020-08-14 02:00:06,"갤럽 ""차기 선호도 이재명 19%·이낙연 17%""...첫 역전https://t.co/oIhQHllXUF"
"1295608792952926208","mixtape_xxxx",2020-08-18 06:29:42,"이해찬이 이낙연 표 갈라치기 해서 이재명을 경선에서 당선시키려는 계획이 맞다면 이해찬 찐사랑 트루럽 가슴으로 재명이 낳은 내리사랑 쌉인정"
"1294161705660891137","mixtape_xxxx",2020-08-14 06:39:29,"좆같은 거와 별개로 김어준, 이동형, 유시민 등등 조회수 몇십만건씩 나오는 팟캐랑 유튜브가 죄다 이재명 물고빨면서 키워주고 있는걸 너무 안일하게 생각하면 안될텐데. 이낙연 측이 이재명, 그리고 이재명이 움직이는 조직에 대해 어느 정도 정확하게 파악하고 있을까 솔직히 의문.."
"1294111128696442880","EthanSanchezKR",2020-08-14 03:18:31,"이낙연 지지자들은 친정부파를
윤석열 지지자들은 반정부파를 대표함.
그런데 이재명 지지자들은 좀 애매모호함.
그러나 여론조사와 달리 이재명은 민주당 내부에서 비토정서가 강하고,
대통령이 될 가능성은 적음.
결국 이재명 지지자들도 이낙연 지지자들과 윤석열 지지자들로 나뉠 가능성이 높음."
"1293718733119090693","EthanSanchezKR",2020-08-13 01:19:16,"유력 대권주자들 (이낙연,이재명,윤석열)
이 세명 모두 중도좌파 내지는 중도적인 인물이다.
기울어진 운동장이 지금은 평평한 운동장이 되었으며, 
미래통합당은 독자적인 대권후보조차 없는 정당이다. 
그런데도 현 여당이 미래통합당에게 조차 밀린다는 것은 무엇을 의미하는가?"
"1296677192869404673","EthanSanchezKR",2020-08-21 05:15:08,"이낙연이랑 이재명은 일단 박원순 장례식에 조문을 했다는 점에서 대통령 자격이 없다."
"1295675725798715392","Rewrite_News",2020-08-18 10:55:40,"일을 스스로 직접 하는 사람과
남에게 일을 시키는 사람은 하늘과 땅차이다. 

문프와 이낙연 의원이 전자고,
이해찬, 이재명, 정세균, 박주민 같은 사람들이 후자. 

일을 직접하는 사람은 일하는 사람에 맞춰 할 일의 타이밍을 아는데, 
지시만 하는데 젖어 있으면 꼭 과잉이거나 부족해짐."
"1294125932828008450","lobelia123",2020-08-14 04:17:20,"@dhldls100 @nylee_office 블루문씨는 이재명지지하시니 이재명과 경기도하는일에 더 신경쓰시고, 이낙연의원님 지지하는것처럼 코스프레하지마세요"
"1294125226490343426","lobelia123",2020-08-14 04:14:32,"@m281820 @nylee_office @nylee21 이재명지지하시는분이 이낙연의원님이 어딜 나가시든말든 왜 신경쓰세요?"
"1296663393500192768","shml002",2020-08-21 04:20:18,"님들아 그거 아냐 차기 대권 주자 선호도 이재명이 이낙연 앞질렀다 xx 경기도민 정신차려"
"1294109922003546113","KBSnews",2020-08-14 03:13:43,"대권 주자 선호도 이재명 19% 이낙연 17%…대통령 지지율 40%대 아래로 #KBS뉴스 #KBS  https://t.co/GPiZwtMDkc"
"1294101814749491201","ksyoo1959",2020-08-14 02:41:30,"[1보] ""차기선호도 이재명 19% 이낙연 17%…첫 역전""[갤럽]
ㅋㅋㅋ
수구적폐들이 멍청한 걸 내세워 열린우리당 시즌2를 만드느라 애쓴다^^ https://t.co/QYO0NqnqLE"
"1294102555887206401","ksyoo1959",2020-08-14 02:44:27,"[상보] 한국갤럽 ""차기 대통령 선호도 이재명 19%로 1위 이낙연 첫 역전"" - 매일경제
통합당이 민주당 앞질렀다고 할 때 이 얘긴 왜 안나오나 했다, 미친새끼들! https://t.co/dogZnj1I6E"
"1294303322753572865","moonparang",2020-08-14 16:02:13,"정치에 관심이 있는 사람이면 이낙연 대신 이재명을 지지할 수가 없음.  https://t.co/fBomf9lV9G"
"1294118972325941249","OhmyNews_Korea",2020-08-14 03:49:41,"이재명, 이낙연 따라잡았지만... ""다음엔 정권교체"" 45% #문재인 #한국갤럽 #윤석열 #이재명 #이낙연 https://t.co/vSKgo7Bg5g 박소희 기자"
"1296013952690733057","OhmyNews_Korea",2020-08-19 09:19:39,"김부겸 ""돌팔매 맞으며 후보 지키는 대표 될 것"" #김부겸 #박주민 #민주당 #이낙연 #이재명 https://t.co/wlVlNp1coy 박소희 기자"
"1294130790511476736","OhmyNews_Korea",2020-08-14 04:36:38,"이재명 지사 19%, 이낙연 의원 17%, 윤석열 검찰총장 9%, 안철수 국민의당 대표 3%, 홍준표 무소속 의원 2% 순. 

https://t.co/vSKgo7Bg5g"
"1294232460037779456","timetime78",2020-08-14 11:20:38,"@nylee21 이낙연 의원님!

훗날 

나라다운나라!

사람사는세상!

국민을 행복하게 만드실려면

전과자 사기꾼

이재명 과 사회적 거리두기 

꼭 하시기 바랍니다!

전과자 사기꾼 과 함께 하면 "" 폭망 "" 하게 됩니다!

웃을일이 아니라 진짜 입니다.

썩은생선 암 같은 존재 입니다!"
"1294109760237707265","PRESSIAN_news",2020-08-14 03:13:04,"이낙연, 이재명 등 대권 주자들은 ""부동산 문제""를 원인으로 꼽으며 로우키... 

설훈, 진성준 등 친문 의원들은 ""일시적 현상""이라며 시간이 지나면 반등할 것이라고...  

https://t.co/d3HgwWUmNo"
"1294022652386922496","bgkimin",2020-08-13 21:26:56,"극우와 선 긋고 민생 속으로, 친박·친이로 대표되는 계파정치 종식
이낙연·이재명같은 확실한 대선주자 부재 아쉬움…""일희일비 않겠다""

꼭 정부여당의 실정 때문?…통합당의 이유있는 상승세 (출처 : 뉴스1 | 네이버 뉴스) https://t.co/rwQwmtdwc2"
"1294094292936298496","manersmakethman",2020-08-14 02:11:37,"지금 여론조사는 이런 거지 2

조사기관: 차기로 누구 지지하세요?
시민: 이낙연
조사기관: 그러니까 차기로 누구 지지하시냐고요?
시민: 이낙연!!
조사기관: 그러니까 제 질문은 차기로 이재명은 어떠시냐는 겁니다.
시민: 나 이낙연 지지한다고!! 그만 좀 물어봐!
조사기관: 그러니까 제 질문은..."
"1296640753184075778","lanotte702",2020-08-21 02:50:20,"지금까지 선을 넘은 (진짜 기득권이고 권력을 쥔) 검찰과 교회, 의사협회 집단과 수장에게 단도직입적으로 할말 할 줄 아는 이낙연이야말로 당대표감이고 차기다.

진짜 기득권과는 싸우지 않고 네티즌, 계곡 정비(숟가락), 불법광고물, 허위 중고매물 따위에만 큰소리내는 이재명과는 비교도 안됨"
"1296388684204261379","lanotte702",2020-08-20 10:08:42,"별 기삿거리도 아닌 내용의 이재명 기사가 매일같이 메인, 첫꼭지에 띄워주는 비정상적인 포털과 언론 현상이나 매번 이재명에겐 시원하다, 사이다고, 공격상대인 문대통령, 이낙연 의원에게는 답답하다, 선명하지않다는 기계적인 댓글의 좋아요 수가 매크로 뺨침 이명박의 댓글부대 보는것 같아"
"1296638187180134400","lovei20",2020-08-21 02:40:08,"이낙연 의원이
자가격리 상태에서 
온도 체크해서 올리며
질본의 시스템을 실천하는 모습.

이것이
어제 이재명 도지사가
쓰나미 같은 전염이 올것이다,
했던 모습과 겹치면서,

이낙연 의원의
올바른 태도와 성품이 주는 가치가
위기 상황에서도 얼마나 빛나는가
알 수 있게 되었다."
"1296636557042974722","son5959",2020-08-21 02:33:40,"이낙연 의원님 트위터 글은 이재명처럼 가볍게 지 자랑 기사 링크나 올리고 촐랑 거림 하나 없이 문재인 대통령님처럼 글 하나하나가 무게감이 있어 든든하다."
"1294130131942793216","son5959",2020-08-14 04:34:01,"이낙연 의원은 대통령 민주당 지지율과 같이 움직이고 이재명은 미통당 지지율과 같이 움직이는데 이거 어떻게 생각해야 함? ㅋㅋ
그리고 이재명 대법 판결후 이재명이 역전 시키는 여론조사 나올거라고 나같은 평범한 문파도 예상 했었다. ㅋ
어떻게 한치도 어긋나지 않냐? ㅋㅋ"
"1294131654873604097","carycarol3",2020-08-14 04:40:04,"@bobdylan318 저들은 끝까지 이용해 먹을려고 시간만 끌고있는거죠.
대통령지지율 내려치고
럴지사 올리고 이낙연후보 내리는 지지율로 민주당 꼴좋게되도록 해놓고 이재명을 살리고.
미통당.윤석열의 관계가 기막히죠.
어제.오늘 지지율로 작전세운것 이라는것 확신.
댓글방어 심각하게 해야되요."
"1295758886486437889","carycarol3",2020-08-18 16:26:07,"@soisoc 잠잠하다가 이해찬과 이재명이 희안한 발표로 오늘 뜬금 기어나왔네?
뭔 작전을 선공시킨 후에 서로 싸인? 이낙연의원님께 뭔짓 한건가?<U+0001F631><U+0001F62D>
제발 무탈하시길!
그럼 혹시 고 박원순시장님이?"
"1294117989520797696","lalapesto",2020-08-14 03:45:46,"이재명 역선택 와중에 60대 이상 지지층
여성지지층 민주당 핵심 지지층에서 
이낙연 의원이 앞서고 있는게 중요
제일 중요한 지지층 잡고 있음 저 지지층을
잡아야 진짜 이기는 판세임
역선택은 결국 또 제자리로 갈거고
이낙연 의원 댓방 여론전도 열심히 해야함"
"1293748274893959168","lalapesto",2020-08-13 03:16:40,"이재명 ""정당 지지율 역전...국민 새로운 기대하는 듯""

왜 너까지 인증하고 지랄이야
갤럽은 계속 10%이상 차이나는데
느그미터만 계속 만주당 통합당 소숫점 
차로 좁혀놓고 역전 시켜놓고 
망한집 이낙연에 넘기고 대통령 레임덕
조장하고 느새끼들 저 지랄하려는거
뻔히 아는데"
"1293722748917649408","chongjuhigh",2020-08-13 01:35:14,"물러나는 대통령의가장 든든한방패는권력재창출이다.현재 여권 대선주자 투톱인이낙연,이재명은문재인사람이아니다. 믿었던 친문 주자 조국카드'가폐기되면서남은건 김경수 지사뿐이다. 그의 항소심이 마냥 늘어지는 이유는 무죄 선고로 방향을 틀기 위한 시간 벌기라는 소문이 파다하다(김창균)."
"1294929757721645060","lead6667",2020-08-16 09:31:27,"#지금_이낙연
#결정적_시기
#결정적_리더십
#문재인정부_성공_시즌2
#정권재_창출
與 대선후보 규정에 이낙연 웃고, 정세균·이재명 아쉬운 이유는
출처 : 한국일보 | 네이버
 - https://t.co/UtDtWArmGA"
"1294078235018317825","yonhaptweet",2020-08-14 01:07:48,"[1보] ""차기선호도 이재명 19% 이낙연 17%…첫 역전""[갤럽] https://t.co/Z2jzwei8qe"
"1294089147565539328","watchmaaaaaaaan",2020-08-14 01:51:10,"이낙연 의원님 보통 성깔 아니라니까...

누르면 선심성 발언 튀나오는...아니 누르지도 않았는데 선심성 비현실 정책 풍풍 나오는 이재명을 자판기에 비유하시다니...."
"1293773549761511425","kDkGc6RUlrTqWkq",2020-08-13 04:57:06,"ref)
이재명 ""당도 기본소득 채택했으면""..김부겸 ""李 업적·의지 동참""
TBS 시청자위, 김어준에 “어떤 설이나 음모, 이런 것들 안 했으면”
‘(김어준이) 박주민 의원을 추켜세워주는 데 반해 이낙연은 은근히 살짝 살짝 계속 내려치고 있다’는 해석도 있었다
이낙연과 인터뷰 끊고 ""괜히 연결했네"""
"1294080047280783360","_kdkm",2020-08-14 01:15:00,"이낙연은 너무 자기 몸을 사리는지라 이재명이 경기도와 민주진보파를 등에 업고 대권 먹을 거 같음"
"1296617968512585728","_kdkm",2020-08-21 01:19:48,"이낙연 당대표 시켜주고 대권을 이재명으로...."
"1294322441171263493","_kdkm",2020-08-14 17:18:11,"@togepy3 @himmel_mktlvr 이낙연 저런 스텐스로 용상 먹으면 더더욱 안되어서 이낙연이 적극적으로 움직이지 않으면 경기도와 민주진보파는 이재명을 죽어라 밀겁니다. 이낙연이 너무 몸을 사려요."
"1296617076593836033","athvoice",2020-08-21 01:16:15,"@binmudum @justality 추미애 법무장관, 보수개독교 단체와 통합당을 싸잡아 비판...   추미애, 이재명, 이낙연, 조국, 김경수, 거기에 더해 유시민 까지... 다음 대선은 어벤져스 급으로 민주당 경선을 치뤄 2002년 경선때 처럼 전국민적 관심사와 축제로서 흥행을 이루어, 전국민이 즐기는 선거가 되어야..."
"1295513009415057408","ddang2jjanggu",2020-08-18 00:09:05,"실제 범여권 잠룡만 대상으로 한 여러 여론조사에서
 이재명 지사가 이낙연 의원을 앞선 결과는 아직 없다."
"1294171628675375104","ddang2jjanggu",2020-08-14 07:18:55,"@yonhaptweet 이번 갤럽 조사 결과 
민주당 지지층에서는 이낙연 의원(37%)이 
이재명 지사(28%)를 크게 앞서는 것으로 나타났다. 

이재명 지사는 본인을 위해서 통합당으로 가서
대선후보 되는게 성공하는길인것 같음

여태 여론조사들 보면  민주당 지지층에서는 
항상 이낙연 의원님을  선호했었음"
"1294149096337371138","moonsich",2020-08-14 05:49:23,"차기 대통령 선거에서 이낙연과 이재명의 대결을 보고 싶다.

'민주당 후보' 이낙연 VS '야권 단일 후보' 이재명 https://t.co/GCtq6whfI0"
"1293813675468312576","shaka2001",2020-08-13 07:36:32,"문재인 지지자이면서 민주당 지지자이고 이해찬 지지자이면 이재명 지지자인가요?  그리고 이 사람들은 ""이낙연 당대표 안돼"" 이건가요? #내머리로는이해할수없는지지성향"
"1294222741919260673","shaka2001",2020-08-14 10:42:01,"이재명이 이낙연 의원님을 오차범위 내에서 앞선 지지율 조사가, 보기를 주고 고르는 방식이 아닌 '응답자가 자유롭게 응답하는 방식'이었다네요. 오랄리가 친구비를 많이 쓴 효과 그 이상도 이하도 아닌듯 합니다. #지금이낙연"
"1296596724694151168","1994_102",2020-08-20 23:55:23,"요즘 호남에서 친 이재명, 반 이낙연 정서가 확산중인데 우려를 금치못함.
부하의 업무감독에 가혹한 이낙연 스타일이 전남도 공무원들 인심을 잃은게 주요원인인듯. 대책이 필요함."
"1296593977597026304","ifc0826",2020-08-20 23:44:28,"이낙연 ＇열＇ 받았다…''전광훈, 더는 좌시할 수 없다''

--- 지지율 뒤집히니까.. 이재명이 흉내 내는가..?? 모자란 늠...

 https://t.co/a9MdDzyK5A"
"1294451079820673024","redgari1",2020-08-15 01:49:21,"범여권에 대한 지지율 하락 추세가 지속되고 있는 가운데 이재명 경기지사가 이낙연 더불어민주당 의원을 제치고 지지율 1위로 올라섰음. 한국갤럽이 발표한 차기 대통령 선호도 조사에서 이 지사는 19%, 이 의원은 17% 지지율을 각각 기록했음. #매세지200815"
"1295607363014021121","tranquility3109",2020-08-18 06:24:01,"@VDHZ67voPYlyUFz @lLbiFKlW4BZMXbO 이재명하고 이낙연이

내가 이재명 싫어하는것보다

훨 애틋하고 가차워보이네"
"1294481619340820482","tranquility3109",2020-08-15 03:50:43,"이재명 이낙연 두분 좀 말씀 좀 아끼시길 https://t.co/wU93s0Ka4n"
"1294181775652995074","tranquility3109",2020-08-14 07:59:14,"@blaue8Himmel @woodwd1232 민주당 열렬히 응원하면서 이재명을 응원하는 층들도 있더라구요

그분들이 이재명을 모르듯
이천파가 이낙연을 모르듯

같은거 아닐까 싶습니다

모든걸 부정하고 이재명만 지지하는 손가혁과 이천홍파는 같은 취급당해야 마땅하구요"
"1295832693020581888","tranquility3109",2020-08-18 21:19:24,"2019년 11월10일

우려와 달리 이낙연이재명측근 시스템공천으로 대다수 탈락

마지막 승부수만 남음 민주당의대표가 되어 동교동복당은 이루어질것인가?! https://t.co/cU11KWs02c"
"1295601953993498624","tranquility3109",2020-08-18 06:02:31,"@VDHZ67voPYlyUFz @lLbiFKlW4BZMXbO 이낙연하고 이재명하고 사진찍었잖아 ㅋㅋㅋㅋ

쉴드치느라 고생이 많소이다"
"1294817440363233280","tranquility3109",2020-08-16 02:05:08,"@lacknights 장기선수 이낙연
중장기선수 이재명

이 둘에겐 장기레이스는 상당한 단점으로 작용할거 같네요"
"1295691638329679877","tranquility3109",2020-08-18 11:58:54,"@VDHZ67voPYlyUFz 그 이재명과 이낙연이 손잡았잖아

이낙연 못버릴거면 이재명 안고 가던지

나는 이낙연 반대 이재명도 편안하게 끝까지 반대할 수 있지롱~"
"1296187075146915841","tranquility3109",2020-08-19 20:47:35,"@sunn2ya @MiD6ISE3gAeWY8j @aqua0205 @jdhkyh 이재명만나서 이재명 지지층에 도와달라고 기사까지 낸건데..

어찌나 순진들 하신지...

이낙연 지지한 이유가 이재명청소 아니었나??

동교동복당도 전혀 개의치아니하고

최근 정치에 관심을 가진 사람들이 이낙연 바이럴하는 애들한테 속아넘어간거 같음

커뮤니티는 분위기때문에 다 이낙연"
"1295494744341004288","tranquility3109",2020-08-17 22:56:30,"@lla_bbas @ajaeunhwa 아마도 내년초쯤 언론에서 선수등장시키지 않을까요

우리는 이낙연 이재명 검증을 철저히해줘야할 

이재명은 지금 중장기선수로 나온게 그닥 유리한거 같지 않네요

평소하던 언플량이 더 늘테니 말입니다"
"1294381798416199680","tranquility3109",2020-08-14 21:14:03,"@jdhkyh 상당한 실수인데

가도 상처받는 그룹이 생기고
안가도 상처받는 그룹이 생기는데

문제는
지금까지 열렬히 지지하던 그룹의 파케스트거든요 

그 파케스트도 이낙연 방송또는 바이럴도 띄웠고요

문제는 최근 이재명을 만났고 방송도 다스뵈이다만 출연했으니

정혐그리고 원한충되야 정상인데"
"1294217599702589440","tranquility3109",2020-08-14 10:21:35,"@stmon11 @choonlyone1 너무 일찍나와도 안좋다고 하네요

이재명이나 이낙연이나.. 부담클걸요

반드시 새선수는 나옵니다"
"1294193001313402882","tranquility3109",2020-08-14 08:43:51,"@hoya2700 @nylee_office @nylee21 언론인출신 이낙연후보
홍보비 많이 쓰는 이재명"
"1294493173373267968","tranquility3109",2020-08-15 04:36:37,"@Kooppua 이낙연도 장기레이스 선수
이재명도 중장기레이스 선수라고
봐야겠지요

좋은걸까요 나쁜걸까요
역량이 딸리면 단점이 된다네여
언플하는것도 지칠듯 

지켜보도록 하죠

둘다 1위를 유지하기 위해 바닥을 드러낼 수 밖에 없어서요"
"1296568145063243777","Park93093515",2020-08-20 22:01:49,"이재명, 문재인 대깨문에 당하고 이낙연 대깨낙에 당하고 도저히 같이 못 살겠다 https://t.co/3S81vW0gH9"
