"reg_time","reply","press","title","url","sympathyCount","antipathyCount"
2019-12-05 16:36:02,"앞으로 열심히 하겠습니다<U+0001F3C7><U+0001F3C7><U+0001F3C7><U+0001F3C7><U+0001F3C7><U+0001F3C7><U+0001F3C7><U+0001F3C7><U+0001F3C7><U+0001F3C7><U+0001F3C7><U+0001F3C7><U+0001F6BD><U+0001F6BD><U+0001F6BD><U+0001F6BD><U+0001F6BD><U+0001F6BD><U+0001F6BD><U+0001F6BD><U+0001F6BD><U+0001F6BD><U+0001F38A><U+0001F38A><U+0001F38A><U+0001F38A><U+0001F38A><U+0001F38A><U+0001F38A><U+0001F38A><U+0001F389>승차거부 말안걸기 깨끗한 택시로 거듭나 손님을 황제로 모시는 택시로 거듭나겠습니다<U+0001F491><U+0001F491><U+0001F491><U+0001F491><U+0001F491><U+0001F491><U+0001F491><U+0001F491><U+0001F491><U+0001F483><U+0001F483><U+0001F483><U+0001F483><U+0001F483><U+0001F483><U+0001F483><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F>","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",0,1
2019-12-05 16:33:28,"우리보다 못한 동남아를 가도 우리 시스템보다 낫다..택시 기사만 우리 국민이냐? 먹고 살겠다는데....대중교통뺴놓고 독식하다시피하는 택시들......이모든 것이 경쟁이 되어야 한다..요즘 처럼 추울떄 밤에 택시 잡아보아라...","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",10,1
2019-12-05 16:33:18,"우물안 개구리들.. 내국인들이야 택시나 우버나 타다나 별 차이 없어 보이지만 외국인들에게 택시 잡아 타기는 쉬운 게 아니야. 다른 나라 가면 다 있는 우버와 그랩이 한국에만 없으면 한국이 앞서 가는 나라라고 생각이 들겠냐.","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",3,1
2019-12-05 16:20:23,"일하는 의원들도 있구나","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",0,1
2019-12-05 16:17:33,"불법택시, 과속택시, 담배냄새 나는 택시, 불친절 택시 단속법 부터 만들고 타다 없애라...!! 그지같은 택시 기사들 눈치보며 내돈주고 택시타는거 더 이상은 싫다..!!","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",1,3
2019-12-05 16:17:09,"불법으로 돈번거 
 다 토해내고
 벌금도 내야한다
 거짓말한 벌을 받아야지요","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",0,0
2019-12-05 16:16:33,"그지같은 택시기사들이 뭐 잘났다고...!! 타다 없애려면 불법 택시 규제/금지/단속법이나 확실히 만들어라..!! 과속에 담배냄새 나는 택시 절대 타기 싫다...!!!!","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",0,0
2019-12-05 16:10:14,"11인승에 1,2명타는게 정상이냐?","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",6,4
2019-12-05 16:06:17,"난 택시기사는 아닌데  타다 가 혁신 같지는 않다 . 그냥 포화상태인 택시 시장에서  손님 나눠가지는 같다. 왜 이런걸 시작했는지...이해가 안되네요.","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",2,3
2019-12-05 16:05:43,"다른 나라들 우버다 그랩이다 모빌리티 산업 쭉쭉 뻗어나갈때
우리나라는 택시기사들 면허값 똥값될까봐
저리들 부들부들 떠는거 보면 아직 멀었네
서민들과 동떨어진 삶은 사는 국회의원들
택시나 타다 타보고나 저런 행동들 하는걸까?
왜 몇백원~몇천원 비쌈에도 사람들이 타다를 선호하고
택시들이 타다 죽일라고 저러는지 한번쯤 생각들 해보시지....","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",70,16
2019-12-05 16:04:57,"그 전에 택시기사들이 먼저 잘 하던가 ㅋㅋㅋㅋ","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",21,1
2019-12-05 16:04:45,"v풉 민주주의 개나 줘버려 ㅋㅋ","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",0,0
2019-12-05 16:03:41,"이건 아닌것 같은데라~
택시기사 생존권과 투표권많 중요헌게 아닌지라~
전 국민이 자가용 없이도 빌려타는 승용차 시장을 활성화 해야쥐, 5등급 규제가 아니고 자가용 승용차 댓수를 줄이기 위해서 무엇을해야 하나 머리좀 굴려봐~~~~~맨날 뒷북많 치질말구 콜해서 시장가구 마트가구 리스해서 여행가구 이런 세상을 만들려면 뭔 법을 맹글어야 하는지......","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",10,3
2019-12-05 16:03:25,"타다가 혁신이면 배달의 민족도 혁신이다..","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",0,0
2019-12-05 16:02:37,"아예 법을 없애지... 이리 해 놓으면 어느 업체가 할꼬.","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",3,0
2019-12-05 16:02:22,"흰색 카니발 11인승 중고시장에 쏟아지것네","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",2,1
2019-12-05 16:02:16,"타다는 다필요 없고  렌터카로 영업 안하면 모든게 끝나는데 ㅋㅋ 이것저것 규제는 받기 싫고 
편법써서 돈 편하게 벌라고 그러는거자나.....
렌터카 + 어플로만 편하게 돈벌려고 하는데 이게 4차산업이고 공유경제냐 ㅋㅋㅋ
옛날부터 있었다 유흥업소 여자들 전화 받고 태워다 주는거 콜뛰기    차도 고급외제차에다 
집앞에서 또는 기타장소에서  업소까지 잘 태워줬지~ 노랑번호판 달고 일해라~ 영업용이자나?","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",6,4
2019-12-05 16:01:21,"우버도 걍 콜택시라고 불리는 마당에 타다가 뭔 혁신이냐 ㅋㅋㅋ 걍 카카오택시 콜밴 버전이지ㅋㅋㅋㅋ","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",3,1
2019-12-05 16:00:25,"타다 잘가라 ㅋㅋㅋ 멀리안나간다","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",6,7
2019-12-05 16:00:19,"타다 경영자 이런넘들이 편법을 이용해서 합리화 시키고 돈벌어 쳐먹는 넘들 철퇴를","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",2,1
2019-12-05 15:59:46,"사실 어거지 논리였지","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",2,1
2019-12-05 15:59:11,"대한민국이 자유민주주의 국가 맞나요?
시대 뒤떨어진 사고로 나라가 낙후되어 가네요.","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",13,11
2019-12-05 15:57:09,"총선 얼마 남지 않아서 택시기사들 표 얻으려고 하는 꼼수 아닌가?","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",0,3
2019-12-05 15:54:46,"이미 투자가 이루어진 신산업을 살려도 모자란 판에 고사시키다니 ㅎㅎ","연합뉴스","'타다 금지법', 국토위 법안소위 통과","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011258659",2,7
2019-12-06 15:45:06,"택시 면허 남발 하자 타다불법이라니 왜 막음","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-06 09:59:31,"정확한 법률 개정안 실체를 언론인은 보도해야 합니다. 타다금지법이 아니라 타다양성화법이 맞습니다. 법률이 정한 제도권 안에서 여객운송 사업 하라는 법률 개정안을 금지법이라고 선동하면 어쩐다유~~. 다른 운송업체는 법률이 정한 범위에서 여객운송 사업하는데 타다만이 법률을 무시하고 자본자의 비열한 노동자의 노동력 착취를 무기로 여객운송 사업하겠다고 땡깡 부리는 것에 대해 국회가 나섰는데 타다금지법이라고 선동하는 언론을 보면서 참담한 지적 수준을 또 느껴봅니다.","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",1,1
2019-12-06 08:58:46,"타타죽이기가 아니다가 아니고..타타죽이기 맞는데요..?
시행령.....??? 저렇게 까지 해서 타는 사람이 몇있나요..ㅎ","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-06 08:10:43,"타다 반대하는 국회의원들은 앞으로 표 안준다!! 모든 소비자의 마음은 동일하다!!","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",1,0
2019-12-06 07:50:30,"공산당 국가 진짜 싫다
타다 화이팅","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 22:14:47,"제정신이 아니네 ㅋㅋㅋㅋ 개판이다 진짜","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 21:56:30,"애초에 택시 영업권을 돈을주고 구매한거야. 돈을 주고 매매되는걸 불법화 하지 않은 것이 이미 오랜시간 지속되어왔고 관습적으로 굳어졌다고 볼일이지. 그러니 영업권은 하나의 재산권으로 인정받아야하는거다. 자유시장경제타령하면서 타다같은 걸 허용해야한다고 주장하다면, 왜 노점상은 거부되어야 하냐?? 노점상도 마찬가지로 비싼 임대료가 없으니 소비자에게 물건을 그만큼 싸게 제공가능한거 아니냐?? 타다찬성측 주장대로라면 노점상도 무한정 허용해줘야지.. 근데 아마 타다찬성한다는 인간들 대다수가 노점상의 무한허가는 반대할거다..","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",1,0
2019-12-05 21:49:49,"나 채용안해주더니 쌤통 꿀잼 ㅎㅎㅎㅎ","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 21:47:42,"타다 영업해도 일반 택시가 경쟁력있으려면 이것만 지키면됨. 손님이 원하지않으면 말 안걸기, 손님이 원하는 경로 있을때 그것에 따르기, 승차거부 금지, 삥 돌아가기 금지, 단거리 손님에게도 친절히 등. 생각에보니까 너무 당연한거네 ㅋㅋㅋㅋㅋㅋㅋ","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 21:44:21,"국민들이 원한다 그리고 너네가 좋아하는 세금 받아먹으면 이나라는 합법이잖아? 자본주의사회 너네가 만들었다~ 그럼 자본주의사회에서 친절하고 깔끔하고 서비스 좋은것을 이용한다는데 그걸 금지법을 만들어 통과? 민주주의 아니다 이나라는","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 21:43:49,"와... 애들이 죽어 법을 강화하자는 건 밥그릇 싸움에 저 멀리 던져버리고 이런건 일사천리구나.. 대단하다. 와....","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 21:41:18,"난  돈을조금더주더라도 편한타다  탈것이다","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 21:40:39,"우리보다 못사는 후진국도 그랩이니 우버니 많은데 만장일치? 불친절하고 반말하고 계속 쓸데없는 말 걸고 안에 냄새 지독한 일반 택시 탈바에 타다 타는게 낫지","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 21:37:52,"ㅋ택시기사들과 가족들의 투표가 무섭더냐? 징징대는거 받아주면서 하늘을 나는 자동차 자율주행 자동차? ㅋ웃기네~2030년에도 한국은 미터기 켜는 택시 타고 다닐꺼다 징징대는 기사들 때문에","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 21:35:09,"선거가 다가오니 택시표만 보이는구나. 
택시 삼진아웃제도도 법제화해라.","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 21:22:45,"타다 직원분들은 한순간에 실직자 되는건가요","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 21:21:11,"시발 택시 역시 두ㅏ지자그냥","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 21:20:23,"ㅎㅎㅎ","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 21:16:39,"미친 정부다","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 21:16:32,"공산국가 거꾸로가는미친정부","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",1,0
2019-12-05 21:13:03,"우와 이게 통과가 되네 이거 패스트랙이였어? 국개원 새끼들 니그들은  대대손손 지옥불에서 고통 받아야된다. 내가 욕은 하더라도  저주하는 말은 정말 하고 싶지 않은데 니들은 진짜 일반적인 욕설로는 너무 부족하다.
생각이라곤 찾아볼수없는 법안이나 발안하고, 심지어는 발안하는 법안에 이름이나 끼워넣으려고 하고 할일은 전부다 비서한테 밀어넣고 나 4선이야~ 엣헴 하는 네놈들 말이다.
니들, 아들 ,딸, 손자,손녀 네놈들이랑 연관된 모든 사람들을 욕보이는 최고의 능력자다.
오래오래 살아라 제발, 모든 사람들한테 영원히 저주나 받아라","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",1,0
2019-12-05 21:12:26,"택시 양아치들 때문에 운전하면 진짜 열받는다 타다 더 커져서 택시 다 없어졌으면 좋겠다","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",2,2
2019-12-05 21:12:01,"공산주의국가 중국에 와보니
전국민이 차량공유 서비스를 애용하고 있는데,
민주주의국가인 대한민국은 뭐하고 있나요?
대한민국은 국민을 위해서 차량공유 서비스를 죽이고,
택시를 지원해주나요?
정말 국민을 위한건가요??","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,2
2019-12-05 21:10:38,"이래놓고 스타트업 지원은 왜 해주냐 정신나간 인간들아","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",4,0
2019-12-05 21:09:43,"이러다 유사운송영업에 렌트카도 허가될듯 하네요","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 21:08:40,"참  어이없네  아직두 승차거부택시가 있는데
국회의원들   누구노래처럼  싹다 갈아없야함","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 21:07:50,"이건 잘한거다.. 그 대신 택시도 승차거부 시 면허 취소하는 강력한 법을 만들어야 한다","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",2,0
2019-12-05 21:07:24,"이번 결정은 진짜 잘한 결정.
타다가 합법이면 대한민국 모든 승용차로도 택시 영업 허용해줘야 함.
무법천지가 되는거지.
정식적으로 영업용 넘버 발급받아 영업하면 아무도 뭐라고 안해. 
딱봐도 불법 콜택시 영업인데.","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",3,2
2019-12-05 21:06:20,"Good","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,1
2019-12-05 21:03:39,"이건 아니지... 피해자가 없는데 법을 바꿔? 
말이.안되지 
미친 ... 공산당이냐","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",6,1
2019-12-05 21:02:40,"난 타다도 안타봤지만 택시 싫어서 안타요.  친절한 사람 거의없었고 그래서 안탄지 일년이 넘네요","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",1,0
2019-12-05 20:56:41,"얼마받았누","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,0
2019-12-05 20:54:09,"타다를 안타는것들이 결정하네 ㅋㅋㅋㅋ 
타봤어요??? 차 넓고 자리편하고 친절하고 운전도 부드럽게 잘하십니다 경쟁에서 이기고 싶으면 택시도 서비스를 바꾸세요 저렴하지도 않고 가격도 비슷한데 왜 복불복으로 불쾌한 택시를 타야합니까????","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",1,1
2019-12-05 20:51:51,"아니 여기서 정부가 왜 나오냐 입법부가 표결해서 법만든걸 진짜 어이가없네","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",3,0
2019-12-05 20:51:39,"택레기들 오진다","연합뉴스","'타다 금지법' 국회 첫 관문 통과…소위서 만장일치 합의 처리(종합)","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0011259087",0,1
